Country,Year,AverageTemperature,continent,iso_2,iso_3,Country Code_x,GDP,Country Code_y,Population
Afghanistan,1960,13.985416666666666,Asia,AF,AFG,AFG,,AFG,8622466.0
Afghanistan,1961,14.064916666666667,Asia,AF,AFG,AFG,,AFG,8790140.0
Afghanistan,1962,13.768666666666666,Asia,AF,AFG,AFG,,AFG,8969047.0
Afghanistan,1963,15.033416666666668,Asia,AF,AFG,AFG,,AFG,9157465.0
Afghanistan,1964,13.084916666666667,Asia,AF,AFG,AFG,,AFG,9355514.0
Afghanistan,1965,14.101833333333333,Asia,AF,AFG,AFG,,AFG,9565147.0
Afghanistan,1966,14.343000000000002,Asia,AF,AFG,AFG,,AFG,9783147.0
Afghanistan,1967,13.66325,Asia,AF,AFG,AFG,,AFG,10010030.0
Afghanistan,1968,13.762333333333332,Asia,AF,AFG,AFG,,AFG,10247780.0
Afghanistan,1969,13.805083333333334,Asia,AF,AFG,AFG,,AFG,10494489.0
Afghanistan,1970,14.783083333333332,Asia,AF,AFG,AFG,,AFG,10752971.0
Afghanistan,1971,14.823500000000001,Asia,AF,AFG,AFG,,AFG,11015857.0
Afghanistan,1972,12.547166666666667,Asia,AF,AFG,AFG,,AFG,11286753.0
Afghanistan,1973,14.235500000000002,Asia,AF,AFG,AFG,,AFG,11575305.0
Afghanistan,1974,13.316749999999999,Asia,AF,AFG,AFG,,AFG,11869879.0
Afghanistan,1975,13.548083333333333,Asia,AF,AFG,AFG,,AFG,12157386.0
Afghanistan,1976,13.708583333333335,Asia,AF,AFG,AFG,,AFG,12425267.0
Afghanistan,1977,14.805416666666666,Asia,AF,AFG,AFG,,AFG,12687301.0
Afghanistan,1978,14.329666666666666,Asia,AF,AFG,AFG,,AFG,12938862.0
Afghanistan,1979,14.262083333333335,Asia,AF,AFG,AFG,,AFG,12986369.0
Afghanistan,1980,14.887333333333332,Asia,AF,AFG,AFG,,AFG,12486631.0
Afghanistan,1981,14.860083333333334,Asia,AF,AFG,AFG,,AFG,11155195.0
Afghanistan,1982,13.733083333333333,Asia,AF,AFG,AFG,,AFG,10088289.0
Afghanistan,1983,14.614833333333335,Asia,AF,AFG,AFG,,AFG,9951449.0
Afghanistan,1984,14.245833333333335,Asia,AF,AFG,AFG,,AFG,10243686.0
Afghanistan,1985,14.88875,Asia,AF,AFG,AFG,,AFG,10512221.0
Afghanistan,1986,14.22316666666667,Asia,AF,AFG,AFG,,AFG,10448442.0
Afghanistan,1987,14.984,Asia,AF,AFG,AFG,,AFG,10322758.0
Afghanistan,1988,15.389000000000001,Asia,AF,AFG,AFG,,AFG,10383460.0
Afghanistan,1989,14.125750000000002,Asia,AF,AFG,AFG,,AFG,10673168.0
Afghanistan,1990,14.993333333333332,Asia,AF,AFG,AFG,,AFG,10694796.0
Afghanistan,1991,14.370750000000001,Asia,AF,AFG,AFG,,AFG,10745167.0
Afghanistan,1992,14.056083333333333,Asia,AF,AFG,AFG,,AFG,12057433.0
Afghanistan,1993,14.439250000000001,Asia,AF,AFG,AFG,,AFG,14003760.0
Afghanistan,1994,14.754750000000001,Asia,AF,AFG,AFG,,AFG,15455555.0
Afghanistan,1995,14.859166666666667,Asia,AF,AFG,AFG,,AFG,16418912.0
Afghanistan,1996,14.426,Asia,AF,AFG,AFG,,AFG,17106595.0
Afghanistan,1997,14.904000000000002,Asia,AF,AFG,AFG,,AFG,17788819.0
Afghanistan,1998,15.1325,Asia,AF,AFG,AFG,,AFG,18493132.0
Afghanistan,1999,15.388750000000002,Asia,AF,AFG,AFG,,AFG,19262847.0
Afghanistan,2000,15.497833333333334,Asia,AF,AFG,AFG,,AFG,19542982.0
Afghanistan,2001,15.778083333333333,Asia,AF,AFG,AFG,,AFG,19688632.0
Afghanistan,2002,15.537666666666668,Asia,AF,AFG,AFG,7555185296.22188,AFG,21000256.0
Afghanistan,2003,14.915999999999999,Asia,AF,AFG,AFG,8222480250.84361,AFG,22645130.0
Afghanistan,2004,15.770916666666666,Asia,AF,AFG,AFG,8338755822.52123,AFG,23553551.0
Afghanistan,2005,14.979999999999999,Asia,AF,AFG,AFG,9275174321.23028,AFG,24411191.0
Afghanistan,2006,15.595583333333332,Asia,AF,AFG,AFG,9772082811.87623,AFG,25442944.0
Afghanistan,2007,15.106166666666667,Asia,AF,AFG,AFG,11123202207.9391,AFG,25903301.0
Afghanistan,2008,15.216499999999998,Asia,AF,AFG,AFG,11559786095.0463,AFG,26427199.0
Afghanistan,2009,15.25775,Asia,AF,AFG,AFG,14032485421.8896,AFG,27385307.0
Afghanistan,2010,15.828666666666665,Asia,AF,AFG,AFG,16047892927.2921,AFG,28189672.0
Afghanistan,2011,15.518,Asia,AF,AFG,AFG,16116313886.6037,AFG,29249157.0
Afghanistan,2012,14.481583333333333,Asia,AF,AFG,AFG,18171512501.5422,AFG,30466479.0
Afghanistan,2013,16.533625,Asia,AF,AFG,AFG,19189252517.2649,AFG,31541209.0
Albania,1960,13.335083333333332,Europe,AL,ALB,ALB,,ALB,1608800.0
Albania,1961,13.31675,Europe,AL,ALB,ALB,,ALB,1659800.0
Albania,1962,13.06875,Europe,AL,ALB,ALB,,ALB,1711319.0
Albania,1963,13.085833333333333,Europe,AL,ALB,ALB,,ALB,1762621.0
Albania,1964,12.515333333333333,Europe,AL,ALB,ALB,,ALB,1814135.0
Albania,1965,12.378416666666666,Europe,AL,ALB,ALB,,ALB,1864791.0
Albania,1966,13.204583333333334,Europe,AL,ALB,ALB,,ALB,1914573.0
Albania,1967,12.62175,Europe,AL,ALB,ALB,,ALB,1965598.0
Albania,1968,12.869583333333333,Europe,AL,ALB,ALB,,ALB,2022272.0
Albania,1969,12.802916666666667,Europe,AL,ALB,ALB,,ALB,2081695.0
Albania,1970,12.839666666666666,Europe,AL,ALB,ALB,,ALB,2135479.0
Albania,1971,12.534416666666667,Europe,AL,ALB,ALB,,ALB,2187853.0
Albania,1972,12.60825,Europe,AL,ALB,ALB,,ALB,2243126.0
Albania,1973,12.486666666666666,Europe,AL,ALB,ALB,,ALB,2296752.0
Albania,1974,12.559833333333335,Europe,AL,ALB,ALB,,ALB,2350124.0
Albania,1975,12.568416666666666,Europe,AL,ALB,ALB,,ALB,2404831.0
Albania,1976,12.03625,Europe,AL,ALB,ALB,,ALB,2458526.0
Albania,1977,13.22325,Europe,AL,ALB,ALB,,ALB,2513546.0
Albania,1978,12.263583333333335,Europe,AL,ALB,ALB,,ALB,2566266.0
Albania,1979,12.989166666666668,Europe,AL,ALB,ALB,,ALB,2617832.0
Albania,1980,12.162083333333333,Europe,AL,ALB,ALB,4650625160.50326,ALB,2671997.0
Albania,1981,12.578666666666669,Europe,AL,ALB,ALB,4917833121.03684,ALB,2726056.0
Albania,1982,13.015250000000002,Europe,AL,ALB,ALB,5062840191.13157,ALB,2784278.0
Albania,1983,12.510916666666667,Europe,AL,ALB,ALB,5118781449.54479,ALB,2843960.0
Albania,1984,12.640749999999999,Europe,AL,ALB,ALB,5054714952.70562,ALB,2904429.0
Albania,1985,12.948166666666667,Europe,AL,ALB,ALB,5144721429.16823,ALB,2964762.0
Albania,1986,13.056416666666665,Europe,AL,ALB,ALB,5434741886.98793,ALB,3022635.0
Albania,1987,12.996583333333334,Europe,AL,ALB,ALB,5391924672.21704,ALB,3083605.0
Albania,1988,13.044083333333333,Europe,AL,ALB,ALB,5315357203.66803,ALB,3142336.0
Albania,1989,12.803833333333335,Europe,AL,ALB,ALB,5838204918.03678,ALB,3227943.0
Albania,1990,13.468666666666666,Europe,AL,ALB,ALB,5279159422.70218,ALB,3286542.0
Albania,1991,12.338833333333334,Europe,AL,ALB,ALB,3800881722.9158,ALB,3266790.0
Albania,1992,13.084666666666665,Europe,AL,ALB,ALB,3527708137.74186,ALB,3247039.0
Albania,1993,13.122583333333333,Europe,AL,ALB,ALB,3864936281.67144,ALB,3227287.0
Albania,1994,14.099666666666666,Europe,AL,ALB,ALB,4185836785.19754,ALB,3207536.0
Albania,1995,12.782083333333333,Europe,AL,ALB,ALB,4743487914.02322,ALB,3187784.0
Albania,1996,12.7365,Europe,AL,ALB,ALB,5175145287.46805,ALB,3168033.0
Albania,1997,12.900916666666667,Europe,AL,ALB,ALB,4610020246.05598,ALB,3148281.0
Albania,1998,13.311250000000001,Europe,AL,ALB,ALB,5017058468.9282,ALB,3128530.0
Albania,1999,13.65375,Europe,AL,ALB,ALB,5663797624.70068,ALB,3108778.0
Albania,2000,13.746583333333334,Europe,AL,ALB,ALB,6057217275.07,ALB,3089027.0
Albania,2001,13.690416666666666,Europe,AL,ALB,ALB,6559561240.44323,ALB,3060173.0
Albania,2002,13.559916666666666,Europe,AL,ALB,ALB,6857137320.92933,ALB,3051010.0
Albania,2003,13.626583333333334,Europe,AL,ALB,ALB,7236243583.8751,ALB,3039616.0
Albania,2004,13.258166666666666,Europe,AL,ALB,ALB,7635298386.75535,ALB,3026939.0
Albania,2005,12.747083333333334,Europe,AL,ALB,ALB,8057257368.12833,ALB,3011487.0
Albania,2006,12.976916666666666,Europe,AL,ALB,ALB,8532849798.21543,ALB,2992547.0
Albania,2007,13.890500000000001,Europe,AL,ALB,ALB,9043392345.97121,ALB,2970017.0
Albania,2008,13.955166666666665,Europe,AL,ALB,ALB,9721650518.61472,ALB,2947314.0
Albania,2009,13.84425,Europe,AL,ALB,ALB,10047742806.5926,ALB,2927519.0
Albania,2010,13.775416666666667,Europe,AL,ALB,ALB,10420206418.1606,ALB,2913021.0
Albania,2011,13.44325,Europe,AL,ALB,ALB,10685442992.5982,ALB,2905195.0
Albania,2012,13.768250000000002,Europe,AL,ALB,ALB,10836881664.049,ALB,2900401.0
Albania,2013,14.993875000000001,Europe,AL,ALB,ALB,10945469119.1889,ALB,2895092.0
Algeria,1960,23.504083333333337,Africa,DZ,DZA,DZA,23999022855.6374,DZA,11394307.0
Algeria,1961,23.39033333333333,Africa,DZ,DZA,DZA,20733849882.5365,DZA,11598608.0
Algeria,1962,23.18241666666667,Africa,DZ,DZA,DZA,16652382861.0941,DZA,11778260.0
Algeria,1963,23.317833333333336,Africa,DZ,DZA,DZA,22366436351.5051,DZA,11969451.0
Algeria,1964,23.147499999999997,Africa,DZ,DZA,DZA,23672504945.1814,DZA,12179099.0
Algeria,1965,22.97375,Africa,DZ,DZA,DZA,25141833231.1379,DZA,12381256.0
Algeria,1966,23.301333333333332,Africa,DZ,DZA,DZA,23933775449.7785,DZA,12613389.0
Algeria,1967,22.861666666666668,Africa,DZ,DZA,DZA,26196226282.9101,DZA,12897115.0
Algeria,1968,23.185916666666667,Africa,DZ,DZA,DZA,29024433369.0374,DZA,13190975.0
Algeria,1969,23.458250000000003,Africa,DZ,DZA,DZA,31472145185.4519,DZA,13491016.0
Algeria,1970,23.322833333333335,Africa,DZ,DZA,DZA,34261413498.4257,DZA,13795915.0
Algeria,1971,22.672250000000002,Africa,DZ,DZA,DZA,30379006337.699,DZA,14110271.0
Algeria,1972,22.698166666666665,Africa,DZ,DZA,DZA,38710135764.2023,DZA,14439748.0
Algeria,1973,22.886166666666668,Africa,DZ,DZA,DZA,40186221485.3555,DZA,14786469.0
Algeria,1974,22.541,Africa,DZ,DZA,DZA,43198145714.2485,DZA,15153602.0
Algeria,1975,22.71641666666667,Africa,DZ,DZA,DZA,45377639735.873,DZA,15724692.0
Algeria,1976,22.35675,Africa,DZ,DZA,DZA,49183351878.8963,DZA,16500516.0
Algeria,1977,23.546083333333332,Africa,DZ,DZA,DZA,51769700728.4733,DZA,17134192.0
Algeria,1978,23.161833333333334,Africa,DZ,DZA,DZA,56540193593.3343,DZA,17632645.0
Algeria,1979,23.396833333333333,Africa,DZ,DZA,DZA,60768171202.0966,DZA,18166981.0
Algeria,1980,23.16016666666667,Africa,DZ,DZA,DZA,61248608600.2871,DZA,18739378.0
Algeria,1981,23.579250000000002,Africa,DZ,DZA,DZA,63086064462.5016,DZA,19351357.0
Algeria,1982,23.094166666666666,Africa,DZ,DZA,DZA,67123575183.9983,DZA,20000096.0
Algeria,1983,23.683000000000003,Africa,DZ,DZA,DZA,70748250274.0931,DZA,20682111.0
Algeria,1984,23.063083333333335,Africa,DZ,DZA,DZA,74710149834.0455,DZA,21393530.0
Algeria,1985,23.52625,Africa,DZ,DZA,DZA,77474423327.0256,DZA,22132905.0
Algeria,1986,23.25666666666667,Africa,DZ,DZA,DZA,77784321797.243,DZA,22882553.0
Algeria,1987,24.24775,Africa,DZ,DZA,DZA,77239833468.8772,DZA,23586101.0
Algeria,1988,23.81566666666667,Africa,DZ,DZA,DZA,76467430893.2101,DZA,24243018.0
Algeria,1989,23.724333333333334,Africa,DZ,DZA,DZA,79831999504.6666,DZA,24889507.0
Algeria,1990,24.014416666666666,Africa,DZ,DZA,DZA,80470655963.8669,DZA,25518074.0
Algeria,1991,23.011083333333332,Africa,DZ,DZA,DZA,79505007621.1313,DZA,26133905.0
Algeria,1992,22.767,Africa,DZ,DZA,DZA,80936099589.4618,DZA,26748303.0
Algeria,1993,23.450833333333335,Africa,DZ,DZA,DZA,79236440884.6883,DZA,27354327.0
Algeria,1994,23.642083333333336,Africa,DZ,DZA,DZA,78523315648.4244,DZA,27937006.0
Algeria,1995,23.7225,Africa,DZ,DZA,DZA,81507197551.8748,DZA,28478022.0
Algeria,1996,23.734333333333336,Africa,DZ,DZA,DZA,84848991404.3994,DZA,28984634.0
Algeria,1997,23.955166666666667,Africa,DZ,DZA,DZA,85782330258.3513,DZA,29476031.0
Algeria,1998,23.920583333333337,Africa,DZ,DZA,DZA,90157232197.4476,DZA,29924668.0
Algeria,1999,24.29941666666667,Africa,DZ,DZA,DZA,93042265026.6936,DZA,30346083.0
Algeria,2000,24.03225,Africa,DZ,DZA,DZA,96577871097.4267,DZA,30774621.0
Algeria,2001,24.72441666666667,Africa,DZ,DZA,DZA,99475207230.553,DZA,31200985.0
Algeria,2002,24.263,Africa,DZ,DZA,DZA,105045818835.471,DZA,31624696.0
Algeria,2003,24.393666666666665,Africa,DZ,DZA,DZA,112609117792.114,DZA,32055883.0
Algeria,2004,23.916,Africa,DZ,DZA,DZA,117451309856.916,DZA,32510186.0
Algeria,2005,24.222583333333333,Africa,DZ,DZA,DZA,124380937138.085,DZA,32956690.0
Algeria,2006,24.200833333333335,Africa,DZ,DZA,DZA,126495413070.052,DZA,33435080.0
Algeria,2007,24.06533333333333,Africa,DZ,DZA,DZA,130796257113.875,DZA,33983827.0
Algeria,2008,23.95025,Africa,DZ,DZA,DZA,133935367284.719,DZA,34569592.0
Algeria,2009,24.154333333333337,Africa,DZ,DZA,DZA,136078333161.777,DZA,35196037.0
Algeria,2010,25.215666666666667,Africa,DZ,DZA,DZA,140977153155.65,DZA,35856344.0
Algeria,2011,24.144166666666667,Africa,DZ,DZA,DZA,145065490596.406,DZA,36543541.0
Algeria,2012,23.95483333333333,Africa,DZ,DZA,DZA,149997717277.114,DZA,37260563.0
Algeria,2013,25.1215,Africa,DZ,DZA,DZA,154197653360.873,DZA,38000626.0
American Samoa,1960,26.7655,Oceania,AS,ASM,ASM,,ASM,20085.0
American Samoa,1961,26.617166666666666,Oceania,AS,ASM,ASM,,ASM,20626.0
American Samoa,1962,26.627666666666666,Oceania,AS,ASM,ASM,,ASM,21272.0
American Samoa,1963,26.857666666666663,Oceania,AS,ASM,ASM,,ASM,21949.0
American Samoa,1964,26.59566666666667,Oceania,AS,ASM,ASM,,ASM,22656.0
American Samoa,1965,26.381249999999998,Oceania,AS,ASM,ASM,,ASM,23391.0
American Samoa,1966,26.822166666666664,Oceania,AS,ASM,ASM,,ASM,24122.0
American Samoa,1967,26.420416666666668,Oceania,AS,ASM,ASM,,ASM,24848.0
American Samoa,1968,26.480833333333333,Oceania,AS,ASM,ASM,,ASM,25608.0
American Samoa,1969,26.936583333333335,Oceania,AS,ASM,ASM,,ASM,26396.0
American Samoa,1970,26.760666666666665,Oceania,AS,ASM,ASM,,ASM,27075.0
American Samoa,1971,26.40225,Oceania,AS,ASM,ASM,,ASM,27593.0
American Samoa,1972,26.81233333333333,Oceania,AS,ASM,ASM,,ASM,28063.0
American Samoa,1973,27.13825,Oceania,AS,ASM,ASM,,ASM,28529.0
American Samoa,1974,26.591250000000002,Oceania,AS,ASM,ASM,,ASM,29012.0
American Samoa,1975,26.77316666666667,Oceania,AS,ASM,ASM,,ASM,29573.0
American Samoa,1976,26.721083333333336,Oceania,AS,ASM,ASM,,ASM,30198.0
American Samoa,1977,26.786833333333334,Oceania,AS,ASM,ASM,,ASM,30816.0
American Samoa,1978,26.684,Oceania,AS,ASM,ASM,,ASM,31428.0
American Samoa,1979,26.891333333333336,Oceania,AS,ASM,ASM,,ASM,32045.0
American Samoa,1980,26.990750000000002,Oceania,AS,ASM,ASM,,ASM,32886.0
American Samoa,1981,26.745500000000003,Oceania,AS,ASM,ASM,,ASM,34059.0
American Samoa,1982,26.90275,Oceania,AS,ASM,ASM,,ASM,35367.0
American Samoa,1983,26.92866666666667,Oceania,AS,ASM,ASM,,ASM,36735.0
American Samoa,1984,26.879500000000004,Oceania,AS,ASM,ASM,,ASM,38168.0
American Samoa,1985,26.949916666666667,Oceania,AS,ASM,ASM,,ASM,39663.0
American Samoa,1986,26.980333333333334,Oceania,AS,ASM,ASM,,ASM,41221.0
American Samoa,1987,26.898750000000003,Oceania,AS,ASM,ASM,,ASM,42842.0
American Samoa,1988,27.089416666666665,Oceania,AS,ASM,ASM,,ASM,44532.0
American Samoa,1989,26.752666666666666,Oceania,AS,ASM,ASM,,ASM,46288.0
American Samoa,1990,27.15625,Oceania,AS,ASM,ASM,,ASM,47818.0
American Samoa,1991,27.171166666666668,Oceania,AS,ASM,ASM,,ASM,48992.0
American Samoa,1992,27.072,Oceania,AS,ASM,ASM,,ASM,50078.0
American Samoa,1993,26.81641666666667,Oceania,AS,ASM,ASM,,ASM,51174.0
American Samoa,1994,26.986333333333334,Oceania,AS,ASM,ASM,,ASM,52288.0
American Samoa,1995,27.268666666666665,Oceania,AS,ASM,ASM,,ASM,53401.0
American Samoa,1996,27.11266666666667,Oceania,AS,ASM,ASM,,ASM,54500.0
American Samoa,1997,26.95575,Oceania,AS,ASM,ASM,,ASM,55578.0
American Samoa,1998,27.424833333333336,Oceania,AS,ASM,ASM,,ASM,56603.0
American Samoa,1999,27.067166666666665,Oceania,AS,ASM,ASM,,ASM,57594.0
American Samoa,2000,27.219833333333337,Oceania,AS,ASM,ASM,,ASM,58230.0
American Samoa,2001,27.22758333333333,Oceania,AS,ASM,ASM,,ASM,58324.0
American Samoa,2002,27.537916666666664,Oceania,AS,ASM,ASM,744923664.122138,ASM,58177.0
American Samoa,2003,27.264833333333332,Oceania,AS,ASM,ASM,752116030.534351,ASM,57941.0
American Samoa,2004,27.281166666666667,Oceania,AS,ASM,ASM,755198473.282443,ASM,57626.0
American Samoa,2005,27.373500000000003,Oceania,AS,ASM,ASM,752116030.534351,ASM,57254.0
American Samoa,2006,27.08125,Oceania,AS,ASM,ASM,721291603.053435,ASM,56837.0
American Samoa,2007,27.452416666666668,Oceania,AS,ASM,ASM,734648854.961832,ASM,56383.0
American Samoa,2008,26.995083333333337,Oceania,AS,ASM,ASM,715126717.557252,ASM,55891.0
American Samoa,2009,27.03425,Oceania,AS,ASM,ASM,685329770.992367,ASM,55366.0
American Samoa,2010,27.453416666666666,Oceania,AS,ASM,ASM,687384732.824428,ASM,54849.0
American Samoa,2011,27.0095,Oceania,AS,ASM,ASM,687384732.824428,ASM,54310.0
American Samoa,2012,27.20141666666667,Oceania,AS,ASM,ASM,657587786.259542,ASM,53691.0
American Samoa,2013,27.51725,Oceania,AS,ASM,ASM,641148091.603054,ASM,52995.0
Andorra,1960,11.213999999999999,Europe,AD,AND,AND,,AND,9443.0
Andorra,1961,12.2615,Europe,AD,AND,AND,,AND,10216.0
Andorra,1962,11.079333333333333,Europe,AD,AND,AND,,AND,11014.0
Andorra,1963,10.636166666666666,Europe,AD,AND,AND,,AND,11839.0
Andorra,1964,11.541083333333333,Europe,AD,AND,AND,,AND,12690.0
Andorra,1965,11.025916666666667,Europe,AD,AND,AND,,AND,13563.0
Andorra,1966,11.58475,Europe,AD,AND,AND,,AND,14546.0
Andorra,1967,11.606916666666669,Europe,AD,AND,AND,,AND,15745.0
Andorra,1968,11.4365,Europe,AD,AND,AND,,AND,17079.0
Andorra,1969,10.884833333333333,Europe,AD,AND,AND,,AND,18449.0
Andorra,1970,11.376583333333334,Europe,AD,AND,AND,859118311.600388,AND,19860.0
Andorra,1971,11.192166666666667,Europe,AD,AND,AND,899062719.909445,AND,21322.0
Andorra,1972,10.741,Europe,AD,AND,AND,972334025.37659,AND,22832.0
Andorra,1973,11.176583333333333,Europe,AD,AND,AND,1048063942.04979,AND,24393.0
Andorra,1974,11.077333333333334,Europe,AD,AND,AND,1106952451.17827,AND,26003.0
Andorra,1975,11.247750000000002,Europe,AD,AND,AND,1112954410.01446,AND,27640.0
Andorra,1976,11.304499999999999,Europe,AD,AND,AND,1149724053.64059,AND,29294.0
Andorra,1977,11.134333333333332,Europe,AD,AND,AND,1182359839.72935,AND,30949.0
Andorra,1978,11.040750000000001,Europe,AD,AND,AND,1199657766.29999,AND,32574.0
Andorra,1979,11.30175,Europe,AD,AND,AND,1200156310.41977,AND,34142.0
Andorra,1980,10.7725,Europe,AD,AND,AND,1226664494.22647,AND,35611.0
Andorra,1981,11.546,Europe,AD,AND,AND,1225039476.43796,AND,36987.0
Andorra,1982,12.185166666666667,Europe,AD,AND,AND,1240309117.1029,AND,38598.0
Andorra,1983,11.991750000000001,Europe,AD,AND,AND,1262264055.97007,AND,40432.0
Andorra,1984,11.03275,Europe,AD,AND,AND,1284791514.56911,AND,42181.0
Andorra,1985,11.325416666666667,Europe,AD,AND,AND,1314617089.20216,AND,43809.0
Andorra,1986,11.6235,Europe,AD,AND,AND,1357385813.24002,AND,45605.0
Andorra,1987,11.680250000000001,Europe,AD,AND,AND,1432681662.62957,AND,47635.0
Andorra,1988,11.973916666666668,Europe,AD,AND,AND,1505667139.97645,AND,49654.0
Andorra,1989,12.585083333333335,Europe,AD,AND,AND,1578346208.51994,AND,51639.0
Andorra,1990,12.455583333333335,Europe,AD,AND,AND,1638029596.10849,AND,53569.0
Andorra,1991,11.565416666666666,Europe,AD,AND,AND,1679733887.34562,AND,55434.0
Andorra,1992,11.498416666666666,Europe,AD,AND,AND,1695342210.46359,AND,57283.0
Andorra,1993,11.432166666666667,Europe,AD,AND,AND,1677855020.20559,AND,59156.0
Andorra,1994,12.632249999999999,Europe,AD,AND,AND,1717841363.19786,AND,61037.0
Andorra,1995,12.376416666666666,Europe,AD,AND,AND,1765210866.50133,AND,62928.0
Andorra,1996,11.741416666666666,Europe,AD,AND,AND,1847288558.72479,AND,64147.0
Andorra,1997,12.896166666666666,Europe,AD,AND,AND,2014794627.07375,AND,64682.0
Andorra,1998,12.11875,Europe,AD,AND,AND,2079163152.69985,AND,65186.0
Andorra,1999,12.178666666666667,Europe,AD,AND,AND,2164389691.24157,AND,65655.0
Andorra,2000,12.311916666666667,Europe,AD,AND,AND,2240757202.45755,AND,66097.0
Andorra,2001,12.216083333333332,Europe,AD,AND,AND,2422692295.39982,AND,67820.0
Andorra,2002,12.319583333333334,Europe,AD,AND,AND,2532836662.47081,AND,70849.0
Andorra,2003,12.900666666666666,Europe,AD,AND,AND,2753046641.70271,AND,73907.0
Andorra,2004,12.043,Europe,AD,AND,AND,2977025605.91611,AND,76933.0
Andorra,2005,11.643416666666667,Europe,AD,AND,AND,3137719374.5448,AND,79826.0
Andorra,2006,12.834333333333333,Europe,AD,AND,AND,3288602531.52017,AND,80221.0
Andorra,2007,12.15525,Europe,AD,AND,AND,3339680716.04543,AND,78168.0
Andorra,2008,11.978583333333333,Europe,AD,AND,AND,3154021640.92742,AND,76055.0
Andorra,2009,12.566666666666668,Europe,AD,AND,AND,2986768713.36079,AND,73852.0
Andorra,2010,11.480833333333335,Europe,AD,AND,AND,2927781285.72513,AND,71519.0
Andorra,2011,12.994416666666666,Europe,AD,AND,AND,2927545020.99495,AND,70567.0
Andorra,2012,12.339916666666667,Europe,AD,AND,AND,2781915941.59078,AND,71013.0
Andorra,2013,12.307875,Europe,AD,AND,AND,2683224788.58295,AND,71367.0
Angola,1960,21.927083333333332,Africa,AO,AGO,AGO,,AGO,5357195.0
Angola,1961,21.93875,Africa,AO,AGO,AGO,,AGO,5441333.0
Angola,1962,21.84866666666667,Africa,AO,AGO,AGO,,AGO,5521400.0
Angola,1963,21.83775,Africa,AO,AGO,AGO,,AGO,5599827.0
Angola,1964,21.68641666666667,Africa,AO,AGO,AGO,,AGO,5673199.0
Angola,1965,21.819916666666668,Africa,AO,AGO,AGO,,AGO,5736582.0
Angola,1966,22.103250000000003,Africa,AO,AGO,AGO,,AGO,5787044.0
Angola,1967,21.776416666666666,Africa,AO,AGO,AGO,,AGO,5827503.0
Angola,1968,21.748166666666666,Africa,AO,AGO,AGO,,AGO,5868203.0
Angola,1969,22.1905,Africa,AO,AGO,AGO,,AGO,5928386.0
Angola,1970,22.149833333333333,Africa,AO,AGO,AGO,,AGO,6029700.0
Angola,1971,21.837,Africa,AO,AGO,AGO,,AGO,6177049.0
Angola,1972,22.011,Africa,AO,AGO,AGO,,AGO,6364731.0
Angola,1973,22.349666666666668,Africa,AO,AGO,AGO,,AGO,6578230.0
Angola,1974,21.623499999999996,Africa,AO,AGO,AGO,,AGO,6802494.0
Angola,1975,21.738916666666668,Africa,AO,AGO,AGO,,AGO,7032713.0
Angola,1976,21.44741666666667,Africa,AO,AGO,AGO,,AGO,7266780.0
Angola,1977,21.95075,Africa,AO,AGO,AGO,,AGO,7511895.0
Angola,1978,21.816999999999997,Africa,AO,AGO,AGO,,AGO,7771590.0
Angola,1979,22.144750000000002,Africa,AO,AGO,AGO,,AGO,8043218.0
Angola,1980,22.077583333333333,Africa,AO,AGO,AGO,22133389550.5542,AGO,8330047.0
Angola,1981,22.02791666666667,Africa,AO,AGO,AGO,21159520140.6011,AGO,8631457.0
Angola,1982,21.820000000000004,Africa,AO,AGO,AGO,21159520140.6011,AGO,8947152.0
Angola,1983,22.367250000000002,Africa,AO,AGO,AGO,22048220288.778,AGO,9276707.0
Angola,1984,22.356166666666667,Africa,AO,AGO,AGO,23371113983.4687,AGO,9617702.0
Angola,1985,22.021833333333333,Africa,AO,AGO,AGO,24189102853.7176,AGO,9970621.0
Angola,1986,22.03625,Africa,AO,AGO,AGO,24890587257.9629,AGO,10332574.0
Angola,1987,22.749916666666667,Africa,AO,AGO,AGO,25906807369.5075,AGO,10694057.0
Angola,1988,22.412333333333333,Africa,AO,AGO,AGO,27494607219.4406,AGO,11060261.0
Angola,1989,22.12216666666667,Africa,AO,AGO,AGO,27506050876.8918,AGO,11439498.0
Angola,1990,22.466416666666664,Africa,AO,AGO,AGO,26557064977.2921,AGO,11828638.0
Angola,1991,22.095416666666665,Africa,AO,AGO,AGO,26820340911.2945,AGO,12228691.0
Angola,1992,22.498583333333332,Africa,AO,AGO,AGO,25254494115.3102,AGO,12632507.0
Angola,1993,22.291,Africa,AO,AGO,AGO,19197603368.7555,AGO,13038270.0
Angola,1994,22.18941666666667,Africa,AO,AGO,AGO,19454729048.957,AGO,13462031.0
Angola,1995,22.936166666666665,Africa,AO,AGO,AGO,22372938411.9159,AGO,13912253.0
Angola,1996,22.479249999999997,Africa,AO,AGO,AGO,25403211915.5071,AGO,14383350.0
Angola,1997,22.317166666666665,Africa,AO,AGO,AGO,27251112007.2188,AGO,14871146.0
Angola,1998,23.120166666666666,Africa,AO,AGO,AGO,28529501580.986,AGO,15366864.0
Angola,1999,22.382083333333338,Africa,AO,AGO,AGO,29151869724.6872,AGO,15870753.0
